id,Spruce,Silver Fir,Douglas Fir,Pine,Oak,Beech,Sycamore
3977.0,1,1,0,0,0,0,0
271368.0,1,1,0,0,0,1,0
154100.0,0,1,0,0,0,0,0
214820.0,1,1,1,0,0,0,0
314400.0,1,1,0,0,0,1,0
373529.0,0,1,0,1,0,0,0
174201.0,1,0,0,0,0,1,1
355266.0,0,1,0,0,0,1,0
223606.0,1,1,0,0,0,0,0
405685.0,0,0,0,0,1,1,0
268189.0,1,0,0,0,0,1,0
76808.0,1,0,0,0,0,0,0
395614.0,0,1,0,0,0,0,0
289309.0,0,0,0,1,0,1,0
259185.0,1,0,0,0,0,0,1
259862.0,1,0,0,0,0,0,0
356552.0,0,0,1,0,0,0,0
194179.0,1,1,0,0,0,0,0
65160.0,0,1,0,0,0,0,0
178498.0,0,1,0,0,0,0,0
39890.0,0,0,0,0,0,0,1
91032.0,1,1,0,0,0,0,0
259949.0,1,0,0,0,0,0,0
305794.0,0,0,0,0,0,1,0
132262.0,1,0,0,0,0,1,0
395305.0,1,1,0,0,0,0,0
406157.0,1,1,0,0,0,0,0
93724.0,0,0,1,0,0,0,0
358905.0,1,0,0,0,0,0,0
114971.0,0,1,0,0,0,0,0
83883.0,1,0,0,0,0,1,0
171786.0,1,0,0,0,0,0,0
246624.0,1,0,0,0,0,1,0
353515.0,1,1,1,0,0,0,0
138544.0,1,1,0,0,0,1,0
33855.0,0,0,0,0,0,1,0
314684.0,1,1,0,0,0,1,0
115432.0,1,1,0,0,0,0,0
148584.0,1,0,0,0,0,1,0
60881.0,0,0,0,0,0,1,0
373672.0,0,0,0,1,0,0,0
77562.0,0,0,1,0,0,0,0
320311.0,1,0,0,1,0,0,0
323410.0,1,0,0,0,0,0,0
227015.0,1,0,1,0,0,0,0
229775.0,1,1,0,0,0,0,0
153269.0,1,1,0,0,0,0,0
241066.0,0,0,0,1,0,0,0
369008.0,1,0,0,1,0,0,0
206494.0,1,0,0,0,0,1,0
237195.0,1,0,0,1,0,0,0
169459.0,1,0,0,0,0,0,0
199525.0,1,0,1,0,0,0,0
372440.0,0,1,0,0,0,0,0
186753.0,1,1,0,0,0,0,0
238918.0,1,0,0,0,0,1,0
218474.0,1,1,0,0,0,0,0
105108.0,0,0,1,0,0,0,0
124380.0,1,0,0,0,0,0,0
13174.0,0,0,0,0,1,1,0
302837.0,0,0,0,1,0,1,0
201092.0,0,0,0,1,0,0,0
310809.0,0,1,0,0,0,0,0
48230.0,1,0,0,1,0,0,0
29348.0,1,0,1,0,0,0,0
191379.0,0,1,0,0,0,1,0
329529.0,1,1,0,0,0,0,0
398983.0,1,1,0,0,0,0,0
307155.0,0,0,0,0,0,1,0
241024.0,1,0,0,0,0,1,0
116301.0,1,1,0,0,0,0,0
164129.0,1,1,0,0,0,1,0
328837.0,1,0,0,0,0,0,0
334514.0,1,1,0,0,0,0,0
378572.0,1,1,0,0,0,0,0
97068.0,0,1,0,0,0,0,0
217527.0,1,1,0,0,0,0,0
339882.0,0,0,1,0,0,1,0
404123.0,0,0,1,1,0,0,0
258433.0,1,0,0,0,0,1,0
325924.0,1,0,0,0,0,1,0
39453.0,0,1,0,1,0,0,0
177076.0,0,0,1,1,0,1,0
395577.0,0,0,0,0,0,0,0
292696.0,0,0,0,0,0,1,0
355023.0,0,1,0,1,0,0,0
117595.0,1,0,0,0,0,0,0
303715.0,1,1,0,0,0,0,0
224463.0,1,0,1,0,0,0,0
238711.0,1,0,0,0,0,0,0
402874.0,1,0,0,0,0,1,0
382850.0,1,1,0,0,0,0,0
161154.0,0,0,0,1,0,1,0
63396.0,0,0,0,0,1,0,0
90763.0,1,1,0,1,0,0,0
255796.0,1,1,0,0,0,0,0
178460.0,1,1,0,0,0,0,0
388647.0,1,1,0,0,0,0,0
127168.0,0,0,0,0,1,0,0
332005.0,0,0,0,0,0,1,0
338783.0,1,0,0,0,0,0,0
227576.0,0,0,0,0,1,1,0
335422.0,1,0,0,0,0,0,1
150989.0,0,0,0,0,1,0,0
410300.0,1,0,0,0,0,0,0
370755.0,1,1,0,0,0,0,0
35169.0,0,0,0,0,1,0,0
148904.0,0,1,0,0,0,0,0
404875.0,0,0,0,1,1,0,0
80023.0,0,0,1,0,0,0,0
277099.0,1,0,1,0,0,0,0
133162.0,0,0,0,0,0,1,0
219572.0,1,1,0,0,0,0,0
323738.0,1,0,0,0,0,1,0
169270.0,1,1,0,0,0,0,0
232424.0,0,0,0,0,0,1,0
143485.0,0,0,0,1,0,1,0
208193.0,0,0,0,0,0,1,0
416942.0,1,0,0,0,0,1,0
399383.0,1,1,0,0,0,0,0
41936.0,0,1,0,0,0,1,0
47818.0,0,0,1,0,0,0,0
153863.0,0,1,0,0,0,1,0
395415.0,0,1,0,0,0,0,0
321631.0,0,0,0,0,0,1,0
19784.0,0,0,0,0,1,0,0
149932.0,1,0,1,0,0,1,0
188840.0,1,0,1,0,0,0,1
336161.0,1,0,0,0,0,0,0
329292.0,0,0,0,0,0,1,0
56233.0,1,1,0,0,0,1,0
50678.0,0,0,0,1,0,1,0
223566.0,1,1,0,0,0,0,0
130638.0,0,1,0,0,0,0,0
65571.0,1,0,0,0,0,0,0
361027.0,1,1,0,0,0,1,0
256104.0,0,0,0,1,0,0,0
115532.0,1,1,0,0,0,0,0
217690.0,0,0,0,0,1,1,0
271699.0,1,0,0,0,0,1,0
307507.0,1,1,0,0,0,0,0
332434.0,0,0,0,0,0,1,0
83201.0,1,0,0,0,0,1,0
179583.0,0,1,1,0,0,0,0
203313.0,0,1,0,0,0,0,0
301389.0,0,0,0,0,1,1,0
242281.0,0,1,0,0,0,0,0
148603.0,1,0,1,0,0,0,0
408955.0,1,0,0,0,0,1,0
151550.0,1,1,0,0,0,0,0
331166.0,0,1,0,0,0,0,0
90718.0,1,1,0,0,0,0,0
216708.0,0,1,0,0,0,1,0
356143.0,0,0,0,1,0,0,0
155150.0,1,0,0,0,0,0,0
374859.0,1,1,0,1,0,0,0
360017.0,0,0,0,0,1,1,0
358354.0,1,1,0,0,0,0,0
387577.0,1,1,0,0,0,0,0
385794.0,1,0,0,0,0,1,0
398956.0,1,1,0,0,0,0,0
399800.0,0,0,0,1,0,1,0
399385.0,1,0,0,0,0,1,0
393387.0,0,0,0,0,0,1,0
357426.0,0,1,1,0,0,0,0
225695.0,0,0,0,1,0,0,0
289552.0,0,0,1,0,0,0,0
144796.0,0,1,0,0,0,1,0
201130.0,1,1,0,0,0,0,0
262150.0,0,0,0,0,0,1,1
412868.0,1,0,0,0,0,1,0
101998.0,0,0,0,1,0,0,0
188399.0,1,1,0,0,0,0,0
268431.0,1,0,0,0,0,1,0
64812.0,1,0,0,0,0,1,0
157053.0,1,1,0,0,0,0,0
243095.0,0,1,1,0,0,0,0
328996.0,1,0,0,0,0,1,0
90427.0,1,0,1,0,0,0,0
316000.0,1,1,0,0,0,0,0
178121.0,0,0,1,0,0,0,0
130570.0,0,1,0,0,0,0,0
230264.0,1,1,0,0,0,0,0
317416.0,1,1,0,0,0,1,0
319316.0,1,0,0,0,0,1,0
395182.0,1,1,0,0,0,0,0
119521.0,0,0,0,0,0,1,0
221868.0,0,0,1,0,0,0,0
206111.0,1,1,0,0,0,1,0
335311.0,1,1,0,0,0,0,0
256530.0,1,0,0,0,0,1,0
109870.0,1,1,0,0,0,0,0
409856.0,1,0,0,0,0,1,0
388241.0,0,0,0,0,0,1,0
99618.0,0,0,0,1,0,0,0
332704.0,1,1,0,0,0,0,0
282632.0,0,1,0,0,0,1,1
267530.0,0,1,0,0,0,0,0
322110.0,1,0,0,0,0,0,0
396640.0,0,0,0,0,1,1,0
301604.0,1,1,0,0,0,0,0
39103.0,0,1,0,0,0,0,0
157098.0,1,1,0,0,0,0,0
138232.0,1,0,0,0,0,1,0
15133.0,0,0,1,0,0,0,0
132219.0,1,1,0,0,0,0,0
374850.0,0,0,0,1,0,0,0
141783.0,0,0,1,0,0,0,0
64736.0,1,0,0,0,0,0,0
47901.0,0,0,1,0,0,0,0
361038.0,1,0,0,0,0,1,0
373099.0,0,0,0,0,1,1,0
285261.0,0,0,1,0,0,0,0
305347.0,0,0,0,1,0,0,0
80248.0,1,1,0,0,0,0,0
376599.0,0,1,0,1,0,0,0
64341.0,0,1,0,0,0,1,0
283513.0,0,0,0,0,0,1,0
92984.0,0,0,1,0,0,0,0
397266.0,0,1,0,0,0,0,0
340621.0,1,0,0,0,0,1,0
232653.0,1,0,0,0,0,0,0
147363.0,0,0,1,0,0,0,0
187920.0,1,1,0,0,0,0,0
156566.0,1,0,0,0,0,1,0
319441.0,1,0,0,0,0,1,0
364789.0,0,1,0,0,0,0,0
416663.0,0,1,0,0,0,0,0
355331.0,0,1,0,0,0,0,0
211048.0,1,0,0,0,0,1,0
215003.0,1,1,0,0,0,0,0
355274.0,0,0,0,0,0,1,0
314971.0,1,0,0,0,0,1,0
357228.0,1,1,0,0,0,0,0
29165.0,0,0,1,0,0,0,1
398403.0,1,0,0,0,0,0,1
286419.0,1,1,0,0,0,1,0
237050.0,0,1,0,0,0,1,0
374543.0,0,1,1,0,0,0,0
35385.0,1,1,0,0,0,0,0
15375.0,1,1,0,0,0,1,0
110323.0,0,0,0,1,0,0,0
128062.0,1,1,0,0,0,0,0
229111.0,0,1,0,0,0,1,0
96213.0,1,0,1,0,0,0,0
186387.0,1,0,0,0,0,0,0
54603.0,1,0,0,1,0,0,0
115580.0,0,1,0,0,0,0,0
328451.0,1,0,1,0,0,0,0
367669.0,1,1,0,0,0,0,0
216483.0,1,1,0,0,0,0,0
28338.0,0,0,1,0,0,0,0
278007.0,1,0,1,0,0,0,0
279663.0,1,0,0,1,0,0,0
62573.0,0,0,1,0,0,0,0
409623.0,1,0,0,0,0,1,0
113235.0,0,0,0,0,0,1,0
192296.0,1,0,0,0,0,1,0
53580.0,1,0,0,0,0,1,0
26411.0,1,0,0,0,0,0,0
108421.0,0,0,0,0,0,1,0
43179.0,1,0,1,0,0,0,0
116766.0,1,1,0,0,0,0,0
111571.0,1,1,0,0,0,0,0
295610.0,1,0,1,0,0,1,0
225248.0,1,1,0,0,0,0,0
4072.0,0,0,0,0,1,1,0
244182.0,1,0,0,0,0,1,0
410883.0,0,0,0,0,0,1,0
366422.0,1,1,0,0,0,0,0
285560.0,1,0,0,0,0,0,0
31638.0,0,1,0,0,0,0,0
39220.0,0,1,0,0,0,1,0
153821.0,0,1,0,0,0,0,1
355301.0,0,0,0,0,0,1,0
368074.0,1,1,0,0,0,0,0
356502.0,0,1,0,1,0,1,0
388419.0,1,0,0,0,0,0,1
80463.0,0,0,0,1,0,1,0
6498.0,1,0,0,0,0,0,0
312262.0,0,1,0,0,0,0,0
293830.0,0,0,0,0,0,1,0
126804.0,0,0,0,0,0,1,1
132629.0,1,0,0,0,0,1,0
62680.0,1,1,0,0,0,1,0
259051.0,0,0,0,0,0,1,0
386684.0,0,1,0,0,0,0,0
65010.0,0,1,0,0,0,1,0
242612.0,0,0,1,0,0,0,0
159370.0,1,1,0,0,0,0,0
194622.0,1,0,1,0,0,0,0
171056.0,0,0,0,1,0,1,0
15449.0,0,1,1,0,0,0,0
280099.0,1,1,0,0,0,0,0
180432.0,1,0,0,0,0,1,0
14394.0,0,0,0,0,1,1,0
25397.0,1,0,0,0,0,1,0
357800.0,1,1,0,0,0,0,0
104944.0,0,0,1,0,0,0,0
283739.0,0,0,1,0,0,1,0
349455.0,1,0,0,0,0,0,0
312255.0,0,0,0,1,0,0,0
354865.0,0,0,0,0,1,0,1
142668.0,1,0,0,0,0,0,0
138022.0,0,0,1,0,0,0,0
260097.0,1,1,0,0,0,0,0
394502.0,1,0,0,0,0,1,0
235257.0,0,1,0,0,0,0,0
157555.0,1,0,0,0,0,0,0
327702.0,0,0,0,0,0,1,0
34575.0,0,0,0,1,0,0,0
48371.0,0,0,1,0,0,0,0
325566.0,0,1,0,0,0,0,0
110795.0,0,1,1,0,0,0,0
245699.0,1,0,0,0,0,1,0
311662.0,0,0,0,0,0,1,0
314186.0,1,0,0,0,0,1,1
160446.0,1,1,0,0,0,0,0
93718.0,1,1,0,0,0,0,0
221225.0,0,1,1,0,0,0,0
231203.0,1,0,0,0,0,0,0
223639.0,1,1,0,0,0,0,0
321988.0,0,0,0,0,1,1,0
192076.0,0,0,0,0,0,1,0
364157.0,1,0,0,0,0,1,0
250216.0,0,0,0,0,0,1,0
115492.0,0,1,0,0,0,0,0
134032.0,1,0,0,0,0,1,0
165664.0,1,0,0,1,0,0,0
59004.0,0,0,0,1,0,1,0
241163.0,1,1,0,0,0,0,0
183582.0,1,0,0,0,0,1,0
271639.0,1,1,0,0,0,0,0
114533.0,0,1,0,0,0,0,0
235907.0,0,1,0,0,0,0,0
234135.0,1,0,0,0,0,1,0
162115.0,1,0,1,0,0,0,0
267337.0,1,1,0,0,0,1,0
169580.0,1,1,0,0,0,0,0
65188.0,0,1,0,0,0,1,0
333228.0,1,1,0,0,0,1,0
376371.0,0,0,0,1,0,0,0
404616.0,0,1,0,0,0,0,0
411608.0,1,0,1,0,0,1,0
205128.0,0,0,0,0,0,0,1
188915.0,0,0,0,0,0,1,0
167154.0,0,0,0,0,0,1,0
189048.0,1,0,0,0,0,1,0
50549.0,0,1,0,0,0,1,0
181430.0,1,0,0,0,0,0,0
288598.0,0,0,0,0,0,1,0
255608.0,1,0,0,0,0,1,0
103424.0,1,0,0,0,0,0,0
339553.0,1,0,0,1,0,0,0
353440.0,0,0,1,0,0,0,0
107469.0,1,0,0,0,0,1,0
117527.0,0,0,1,0,0,0,0
407020.0,1,0,1,0,0,0,0
262844.0,1,0,1,0,0,0,0
314732.0,1,1,0,0,0,0,1
370111.0,0,0,0,0,0,1,0
300608.0,1,0,0,0,0,1,0
394613.0,0,0,0,1,0,0,0
377273.0,1,1,0,0,0,0,0
205376.0,1,0,0,0,0,0,0
310473.0,1,0,0,1,0,0,0
115740.0,1,0,0,0,0,0,0
393881.0,1,0,1,0,0,0,0
368696.0,1,1,0,0,0,0,0
353657.0,1,0,0,0,0,0,0
392360.0,0,0,1,0,0,0,0
372292.0,1,0,0,0,0,1,0
115872.0,1,0,0,0,0,0,0
83370.0,0,0,0,0,1,1,0
110712.0,1,0,0,0,0,1,1
299463.0,0,0,0,1,0,1,0
368982.0,0,1,0,0,0,1,0
46822.0,0,0,0,1,0,0,0
148686.0,0,0,0,0,0,0,1
372008.0,1,1,0,0,0,0,0
186446.0,1,0,0,0,0,0,0
231943.0,1,1,0,0,0,0,0
56004.0,1,1,0,0,0,0,0
165209.0,0,0,1,0,0,0,0
73076.0,0,1,0,0,0,0,0
399650.0,1,0,1,0,0,0,0
384306.0,1,1,0,0,0,0,0
404372.0,1,0,0,1,0,0,0
165258.0,0,1,0,1,0,0,0
337179.0,0,0,0,0,0,1,0
94734.0,1,1,0,1,0,0,0
120698.0,0,0,0,1,0,0,0
354208.0,1,0,0,0,0,0,0
6207.0,1,1,0,0,0,0,0
32481.0,1,0,0,0,0,0,0
283249.0,0,1,0,0,0,1,0
171709.0,1,1,0,0,0,0,0
139948.0,0,1,0,0,0,1,0
136171.0,1,1,0,0,0,0,0
370200.0,1,0,0,0,0,1,1
241099.0,0,0,0,0,1,0,0
221288.0,0,1,0,1,0,0,0
399024.0,1,0,0,1,0,0,0
206698.0,0,1,0,0,0,1,0
260111.0,0,1,0,0,0,0,0
356136.0,1,0,0,1,0,0,0
398769.0,0,0,0,1,0,1,0
219476.0,1,0,0,1,0,0,0
67420.0,1,0,1,0,0,0,0
223978.0,0,0,0,0,0,1,0
375643.0,0,1,0,0,0,0,0
298243.0,0,1,0,0,0,0,0
112197.0,1,0,0,0,0,1,0
371443.0,1,0,0,1,0,0,0
174347.0,1,0,0,1,0,0,0
128315.0,0,0,0,0,0,0,1
291033.0,0,0,0,1,0,0,0
233392.0,1,1,0,0,0,0,0
201183.0,0,0,0,1,0,0,0
199384.0,0,0,0,1,0,1,0
62579.0,0,0,0,1,0,0,0
86713.0,0,0,0,0,1,0,0
171244.0,1,0,0,1,0,0,0
408147.0,0,0,1,0,0,0,0
257787.0,0,0,1,0,0,0,0
113502.0,0,0,0,1,0,0,0
193265.0,0,0,0,1,0,1,0
120545.0,0,0,0,1,0,0,0
39086.0,0,0,0,1,1,0,0
118656.0,0,0,1,0,0,0,0
207266.0,1,0,0,0,0,1,0
1479.0,0,1,0,0,0,0,0
344725.0,1,0,0,0,0,0,0
289894.0,0,1,0,0,0,1,0
242116.0,1,0,0,0,0,1,0
348086.0,0,0,1,0,0,0,0
201416.0,0,0,0,0,0,1,0
151383.0,1,0,0,0,0,1,0
160583.0,1,0,0,1,0,0,0
130555.0,0,0,1,0,0,0,0
35885.0,0,0,0,0,1,1,0
96476.0,1,0,1,0,0,0,0
121867.0,1,1,0,0,0,0,0
162966.0,0,1,0,0,0,0,0
229241.0,0,0,1,0,0,0,1
223475.0,1,1,0,0,0,0,0
328545.0,0,0,1,0,0,0,0
89703.0,1,0,1,0,0,0,0
144713.0,1,0,0,0,0,0,0
354849.0,1,0,1,0,0,0,0
268351.0,1,0,0,0,0,0,0
137530.0,0,1,0,0,0,0,0
355046.0,1,0,0,0,0,0,0
853.0,0,1,0,0,0,0,0
136983.0,0,1,0,0,0,0,0
260551.0,0,0,0,1,0,0,0
261190.0,1,0,0,0,0,1,0
189532.0,0,0,0,0,1,1,0
176486.0,0,1,1,0,0,0,0
195172.0,0,0,0,1,0,1,0
268627.0,0,1,0,0,0,0,0
211196.0,1,0,0,0,0,1,0
316581.0,0,0,0,0,0,0,1
359511.0,1,1,0,0,0,0,0
114166.0,1,0,0,0,0,0,0
141314.0,0,0,0,0,0,1,0
103382.0,0,0,1,0,0,1,0
13519.0,1,1,0,0,0,1,0
369384.0,0,1,0,0,0,0,0
368751.0,1,0,0,0,0,1,0
360958.0,0,0,1,0,0,0,0
199720.0,0,0,0,1,0,0,0
122159.0,1,0,1,0,0,0,0
283663.0,1,1,0,0,0,1,0
123581.0,0,0,0,0,0,1,0
161680.0,1,1,0,0,0,0,0
222607.0,1,0,1,0,0,0,0
328582.0,0,1,1,0,0,0,0
375763.0,1,1,0,0,0,0,0
369875.0,1,0,0,0,0,1,0
233745.0,1,0,0,0,0,0,0
338358.0,1,1,0,0,0,0,0
169278.0,1,1,0,0,0,0,0
168058.0,0,0,0,0,0,1,0
407762.0,0,0,0,0,1,0,0
243359.0,0,1,0,0,0,0,0
58759.0,0,0,0,0,0,1,1
362858.0,0,0,1,0,0,1,0
225981.0,1,0,0,0,0,0,0
372756.0,0,0,1,0,0,0,1
136222.0,1,0,0,0,0,1,0
154259.0,1,0,0,1,0,0,0
210160.0,0,0,0,0,0,1,0
207545.0,0,0,0,0,0,1,0
42638.0,1,0,0,0,0,0,0
72432.0,0,0,1,0,0,0,0
341017.0,1,0,0,0,0,1,0
160431.0,0,0,0,1,0,0,0
376549.0,0,0,0,0,0,0,1
261351.0,0,0,0,1,0,1,0
42645.0,1,0,0,1,0,0,0
111588.0,0,0,1,0,0,0,0
341645.0,1,1,0,0,0,0,0
178087.0,0,0,1,0,0,0,0
147600.0,0,0,1,0,0,0,0
194797.0,1,0,0,0,0,1,0
352238.0,0,0,0,0,0,0,1
187145.0,1,0,0,0,0,1,0
310902.0,1,1,0,0,0,0,0
224574.0,1,0,0,0,0,0,0
364509.0,0,1,0,1,0,0,0
204126.0,0,0,0,0,0,1,0
218376.0,0,0,0,1,0,1,0
214638.0,1,0,0,0,0,0,0
328270.0,1,0,0,0,0,0,0
151514.0,0,1,0,0,0,0,0
15072.0,1,0,0,0,0,1,0
269159.0,1,1,0,0,0,0,0
278067.0,1,1,0,0,0,0,0
148359.0,0,1,0,0,0,0,0
282170.0,1,1,0,0,0,0,0
251356.0,1,1,0,0,0,0,0
402823.0,1,0,0,0,0,0,0
329901.0,1,0,0,0,0,1,0
146662.0,0,1,0,0,0,0,0
207033.0,1,1,0,1,0,0,0
26718.0,0,1,0,0,0,1,0
98317.0,1,1,0,0,0,0,0
279560.0,1,0,0,0,0,1,0
101231.0,1,1,1,0,0,0,0
9431.0,1,0,0,1,0,0,0
329538.0,1,0,0,1,0,0,0
38735.0,1,0,0,0,0,0,0
335757.0,0,1,0,0,0,1,0
233360.0,1,0,0,1,0,0,0
85036.0,0,0,0,0,0,1,0
150247.0,1,1,0,0,0,0,0
62580.0,0,0,0,0,0,1,0
372784.0,1,0,0,0,0,0,0
237767.0,0,1,0,0,0,1,0
373354.0,1,0,0,1,0,0,0
35378.0,0,0,1,0,0,0,0
204182.0,1,0,0,0,0,0,0
211489.0,0,0,0,0,0,1,0
221834.0,1,0,0,0,0,0,0
15180.0,0,1,0,0,0,1,0
175135.0,1,1,0,0,0,0,0
242425.0,0,0,0,0,0,1,0
155711.0,0,1,0,0,0,0,0
12722.0,0,0,1,0,0,0,0
143060.0,0,0,1,0,0,0,0
152532.0,1,0,0,0,0,0,1
193019.0,0,0,1,0,0,1,0
286352.0,1,1,0,0,0,0,0
334023.0,1,1,0,0,0,0,0
143778.0,0,1,0,0,0,0,0
49454.0,0,0,0,1,0,1,0
341609.0,1,0,0,1,0,0,0
316697.0,1,0,0,0,0,0,0
112459.0,1,1,0,0,0,0,0
374009.0,1,0,0,0,0,1,0
366004.0,1,1,0,0,0,0,0
228575.0,0,0,1,0,0,0,0
208820.0,0,0,0,0,0,0,1
262170.0,1,1,0,0,0,0,0
252417.0,1,0,0,0,0,0,0
315053.0,0,1,0,0,0,1,0
366057.0,0,0,0,0,1,1,0
154923.0,0,0,1,0,0,1,0
243577.0,0,0,0,0,0,1,0
365040.0,0,0,0,0,0,1,0
40893.0,0,0,1,0,0,0,0
76240.0,1,1,0,0,0,0,0
213537.0,1,0,0,0,0,0,0
406098.0,1,0,0,0,0,0,0
403654.0,0,1,0,1,0,0,0
35405.0,1,0,1,0,0,0,0
180117.0,0,1,0,0,0,0,0
48111.0,0,0,0,0,0,0,1
224955.0,0,1,0,0,0,0,0
31354.0,0,0,0,0,1,1,0
294787.0,0,1,0,0,0,0,0
228368.0,1,0,1,0,0,0,0
276214.0,0,1,0,0,0,1,0
357657.0,1,0,0,1,0,0,0
219084.0,0,0,1,0,0,0,0
140346.0,1,1,0,1,0,0,0
324694.0,1,0,0,0,0,1,0
267334.0,0,0,1,0,0,0,0
313400.0,1,0,0,0,0,1,0
182246.0,1,1,0,0,0,1,0
205140.0,1,0,0,0,0,1,0
343129.0,0,0,1,0,0,0,0
7541.0,0,0,1,0,0,0,0
330863.0,1,0,0,0,0,1,0
216164.0,0,1,0,0,0,0,0
217735.0,0,1,0,0,0,1,0
111522.0,1,1,0,0,0,0,0
80133.0,0,0,0,0,0,1,0
192959.0,0,0,1,0,0,1,0
360338.0,0,0,0,0,0,1,0
62629.0,0,0,1,0,0,0,0
308950.0,1,0,0,0,0,0,0
341651.0,1,1,0,0,0,0,0
396666.0,0,0,0,0,0,1,0
61775.0,0,0,1,0,0,0,0
23246.0,0,0,0,1,1,0,0
174904.0,0,1,0,0,0,0,0
381219.0,0,0,0,0,0,1,0
416705.0,0,0,0,1,0,1,0
166964.0,1,0,0,0,0,0,0
403571.0,0,0,0,0,0,1,0
121550.0,1,0,0,0,0,0,0
232511.0,1,0,0,0,0,0,0
31733.0,0,0,0,0,1,1,0
321046.0,1,0,0,0,0,1,0
289263.0,0,1,0,0,0,1,0
370999.0,1,1,0,0,0,0,0
223001.0,1,1,0,0,0,0,0
226801.0,1,1,0,0,0,0,0
230822.0,0,0,0,0,1,1,0
399178.0,0,1,0,0,0,0,0
339789.0,0,0,0,1,0,0,0
203403.0,0,0,1,0,0,1,0
236629.0,1,1,0,0,0,0,0
411978.0,0,0,1,0,0,0,0
356339.0,1,1,0,0,0,0,0
397450.0,0,1,0,0,0,0,0
168649.0,1,1,0,0,0,0,0
411468.0,1,0,0,0,0,1,0
226980.0,0,0,0,0,0,1,0
396885.0,0,1,0,1,0,0,0
286852.0,0,0,0,1,1,0,0
395883.0,1,0,0,1,0,0,0
242793.0,1,0,0,0,0,1,0
298106.0,0,1,0,1,0,0,0
251545.0,0,0,1,0,0,0,0
164240.0,1,1,0,0,0,0,0
406617.0,1,0,0,1,0,0,0
105526.0,1,0,0,1,0,0,0
247435.0,1,1,0,0,0,0,0
79723.0,1,0,1,0,0,0,0
164084.0,1,1,0,0,0,0,0
370035.0,1,1,0,0,0,0,0
199642.0,1,1,0,0,0,0,0
340941.0,1,0,1,0,0,0,0
192690.0,0,0,0,1,0,1,0
