id,Spruce_x,Sliver Fir_x,Douglas Fir_x,Pine_x,Oak_x,Beech_x,Sycamore_x,sum,Spruce_y,Sliver Fir_y,Douglas Fir_y,Pine_y,Oak_y,Beech_y,Sycamore_y,Others
83086.0,True,True,True,True,True,True,True,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
257275.0,True,True,True,True,True,True,True,7,0.8,0.0,0.0,0.0,0.05,0.15,0.0,0.0
285364.0,True,True,True,True,True,True,True,7,0.1,0.0,0.85,0.0,0.0,0.05,0.0,0.0
324982.0,True,True,True,True,True,True,True,7,0.8,0.1,0.0,0.0,0.0,0.1,0.0,0.0
296370.0,True,True,True,True,True,True,True,7,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
221011.0,True,True,True,True,True,True,True,7,0.6,0.2,0.0,0.1,0.1,0.0,0.0,0.0
387737.0,True,True,True,True,True,True,True,7,0.85,0.05,0.05,0.0,0.0,0.05,0.0,0.0
245835.0,True,True,True,True,True,True,True,7,0.7,0.1,0.0,0.0,0.0,0.2,0.0,0.0
232995.0,True,True,True,True,True,True,True,7,0.55,0.2,0.0,0.0,0.0,0.25,0.0,0.0
380276.0,True,True,True,True,True,True,True,7,0.35,0.05,0.0,0.6,0.0,0.0,0.0,0.0
323384.0,True,True,True,True,True,True,True,7,0.85,0.0,0.15,0.0,0.0,0.0,0.0,0.0
358635.0,True,True,True,True,True,True,True,7,0.7,0.25,0.0,0.0,0.0,0.05,0.0,0.0
339438.0,True,True,True,True,True,True,True,7,0.0,0.0,0.0,0.05,0.1,0.85,0.0,0.0
115540.0,True,True,True,True,True,True,True,7,0.35,0.5,0.0,0.1,0.0,0.05,0.0,0.0
99881.0,True,True,True,True,True,True,True,7,0.0,0.05,0.9,0.0,0.0,0.05,0.0,0.0
225210.0,True,True,True,True,True,True,True,7,0.5,0.45,0.0,0.05,0.0,0.0,0.0,0.0
93240.0,True,True,True,True,True,True,True,7,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0
132748.0,True,True,True,True,True,True,True,7,0.9,0.0,0.0,0.05,0.0,0.05,0.0,0.0
416822.0,True,True,True,True,True,True,True,7,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0
206488.0,True,True,True,True,True,True,True,7,0.9,0.05,0.0,0.0,0.0,0.05,0.0,0.0
94748.0,True,True,True,True,True,True,True,7,0.8,0.05,0.05,0.05,0.0,0.05,0.0,0.0
112956.0,True,True,True,True,True,True,True,7,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0
390237.0,True,True,True,True,True,True,True,7,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
173239.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25962.0,True,True,True,True,True,True,True,7,0.3,0.5,0.05,0.0,0.0,0.15,0.0,0.0
205281.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103310.0,True,True,True,True,True,True,True,7,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
126790.0,True,True,True,True,True,True,True,7,0.8,0.0,0.0,0.0,0.0,0.1,0.1,0.0
215922.0,True,True,True,True,True,True,True,7,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0
340017.0,True,True,True,True,True,True,True,7,0.9,0.05,0.0,0.0,0.0,0.05,0.0,0.0
161295.0,True,True,True,True,True,True,True,7,0.0,0.15,0.15,0.0,0.15,0.5,0.0,0.05
406119.0,True,True,True,True,True,True,True,7,0.3,0.6,0.0,0.0,0.0,0.1,0.0,0.0
146751.0,True,True,True,True,True,True,True,7,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0
358792.0,True,True,True,True,True,True,True,7,0.8,0.1,0.0,0.0,0.0,0.1,0.0,0.0
333925.0,True,True,True,True,True,True,True,7,0.2,0.55,0.0,0.0,0.0,0.25,0.0,0.0
338346.0,True,True,True,True,True,True,True,7,0.35,0.65,0.0,0.0,0.0,0.0,0.0,0.0
161275.0,True,True,True,True,True,True,True,7,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0
311601.0,True,True,True,True,True,True,True,7,0.2,0.2,0.0,0.0,0.0,0.35,0.1,0.15
126019.0,True,True,True,True,True,True,True,7,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0
155968.0,True,True,True,True,True,True,True,7,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0
169211.0,True,True,True,True,True,True,True,7,0.75,0.0,0.05,0.2,0.0,0.0,0.0,0.0
337317.0,True,True,True,True,True,True,True,7,0.0,0.0,0.0,0.05,0.0,0.95,0.0,0.0
143258.0,True,True,True,True,True,True,True,7,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0
74067.0,True,True,True,True,True,True,True,7,0.15,0.1,0.0,0.0,0.1,0.35,0.2,0.1
65160.0,True,True,True,True,True,True,True,7,0.2,0.3,0.1,0.05,0.05,0.2,0.0,0.1
367936.0,True,True,True,True,True,True,True,7,0.4,0.0,0.2,0.1,0.1,0.15,0.0,0.05
368055.0,True,True,True,True,True,True,True,7,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0
6453.0,True,True,True,True,True,True,True,7,0.8,0.0,0.1,0.05,0.0,0.0,0.05,0.0
192398.0,True,True,True,True,True,True,True,7,0.8,0.0,0.1,0.05,0.0,0.05,0.0,0.0
346453.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176699.0,True,True,True,True,True,True,True,7,0.05,0.0,0.0,0.15,0.0,0.8,0.0,0.0
306658.0,True,True,True,True,True,True,True,7,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0
88528.0,True,True,True,True,True,True,True,7,0.95,0.0,0.0,0.0,0.0,0.05,0.0,0.0
217049.0,True,True,True,True,True,True,True,7,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0
205945.0,True,True,True,True,True,True,True,7,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0
74423.0,True,True,True,True,True,True,True,7,0.35,0.5,0.0,0.1,0.0,0.05,0.0,0.0
161873.0,True,True,True,True,True,True,True,7,0.3,0.6,0.0,0.0,0.0,0.1,0.0,0.0
329264.0,True,True,True,True,True,True,True,7,0.0,0.0,0.0,0.05,0.0,0.95,0.0,0.0
407695.0,True,True,True,True,True,True,True,7,0.65,0.0,0.05,0.0,0.0,0.15,0.1,0.05
208924.0,True,True,True,True,True,True,True,7,0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0
133708.0,True,True,True,True,True,True,True,7,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
132732.0,True,True,True,True,True,True,True,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
409028.0,True,True,True,True,True,True,True,7,0.4,0.2,0.0,0.15,0.0,0.05,0.05,0.15
124006.0,True,True,True,True,True,True,True,7,0.15,0.0,0.0,0.45,0.0,0.35,0.05,0.0
177046.0,True,True,True,True,True,True,True,7,0.5,0.1,0.0,0.15,0.05,0.15,0.0,0.05
208637.0,True,True,True,True,True,True,True,7,0.05,0.0,0.7,0.0,0.0,0.2,0.05,0.0
406692.0,True,True,True,True,True,True,True,7,0.0,0.0,0.0,0.05,0.0,0.95,0.0,0.0
205737.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129243.0,True,True,True,True,True,True,True,7,0.05,0.8,0.0,0.0,0.0,0.0,0.1,0.05
243309.0,True,True,True,True,True,True,True,7,0.6,0.2,0.1,0.0,0.0,0.1,0.0,0.0
166157.0,True,True,True,True,True,True,True,7,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0
165373.0,True,True,True,True,True,True,True,7,0.2,0.1,0.0,0.0,0.0,0.4,0.2,0.1
207484.0,True,True,True,True,True,True,True,7,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
159371.0,True,True,True,True,True,True,True,7,0.2,0.25,0.0,0.0,0.0,0.35,0.1,0.1
222486.0,True,True,True,True,True,True,True,7,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0
356728.0,True,True,True,True,True,True,True,7,0.85,0.05,0.0,0.05,0.0,0.05,0.0,0.0
224184.0,True,True,True,True,True,True,True,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2569.0,True,True,True,True,True,True,True,7,0.1,0.0,0.0,0.6,0.0,0.3,0.0,0.0
33182.0,True,True,True,True,True,True,True,7,0.1,0.2,0.05,0.0,0.0,0.65,0.0,0.0
221361.0,True,True,True,True,True,True,True,7,0.5,0.2,0.0,0.05,0.0,0.15,0.0,0.1
248576.0,True,True,True,True,True,True,True,7,0.0,0.0,0.75,0.0,0.0,0.05,0.2,0.0
93545.0,True,True,True,True,True,True,True,7,0.8,0.0,0.1,0.0,0.05,0.05,0.0,0.0
148659.0,True,True,True,True,True,True,True,7,0.1,0.25,0.0,0.0,0.0,0.45,0.1,0.1
282546.0,True,True,True,True,True,True,True,7,0.2,0.2,0.0,0.0,0.0,0.55,0.05,0.0
313605.0,True,True,True,True,True,True,True,7,0.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0
387537.0,True,True,True,True,True,True,True,7,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0
310424.0,True,True,True,True,True,True,True,7,0.6,0.2,0.0,0.05,0.05,0.1,0.0,0.0
306931.0,True,True,True,True,True,True,True,7,0.0,0.0,0.0,0.0,0.05,0.95,0.0,0.0
161856.0,True,True,True,True,True,True,True,7,0.5,0.3,0.05,0.0,0.0,0.15,0.0,0.0
61735.0,True,True,True,True,True,True,True,7,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
159270.0,True,True,True,True,True,True,True,7,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
335299.0,True,True,True,True,True,True,True,7,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
365584.0,True,True,True,True,True,True,True,7,0.1,0.05,0.0,0.6,0.15,0.1,0.0,0.0
283141.0,True,True,True,True,True,True,True,7,0.35,0.4,0.0,0.0,0.0,0.25,0.0,0.0
64666.0,True,True,True,True,True,True,True,7,0.1,0.1,0.0,0.1,0.1,0.6,0.0,0.0
323410.0,True,True,True,True,True,True,True,7,0.6,0.1,0.0,0.1,0.0,0.2,0.0,0.0
307290.0,True,True,True,True,True,True,True,7,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0
159771.0,True,True,True,True,True,True,True,7,0.65,0.3,0.0,0.0,0.0,0.05,0.0,0.0
404149.0,True,True,True,True,True,True,True,7,0.1,0.0,0.85,0.0,0.0,0.05,0.0,0.0
374665.0,True,True,True,True,True,True,True,7,0.65,0.25,0.0,0.05,0.0,0.05,0.0,0.0
367029.0,True,True,True,True,True,True,True,7,0.85,0.1,0.0,0.05,0.0,0.0,0.0,0.0
42538.0,True,True,True,True,True,True,True,7,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0
378993.0,True,True,True,True,True,True,True,7,0.3,0.6,0.0,0.0,0.0,0.05,0.05,0.0
385357.0,True,True,True,True,True,True,True,7,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0
98699.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237097.0,True,True,True,True,True,True,True,7,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0
174775.0,True,True,True,True,True,True,True,7,0.7,0.0,0.0,0.0,0.0,0.2,0.1,0.0
6891.0,True,True,True,True,True,True,True,7,0.05,0.0,0.0,0.5,0.15,0.3,0.0,0.0
373147.0,True,True,True,True,True,True,True,7,0.6,0.15,0.05,0.2,0.0,0.0,0.0,0.0
9407.0,True,True,True,True,True,True,True,7,0.8,0.0,0.0,0.05,0.0,0.15,0.0,0.0
367733.0,True,True,True,True,True,True,True,7,0.85,0.1,0.0,0.0,0.0,0.0,0.05,0.0
148884.0,True,True,True,True,True,True,True,7,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
179761.0,True,True,True,True,True,True,True,7,0.7,0.05,0.0,0.0,0.0,0.2,0.05,0.0
102077.0,True,True,True,True,True,True,True,7,0.65,0.05,0.0,0.0,0.0,0.25,0.05,0.0
106604.0,True,True,True,True,True,True,True,7,0.5,0.05,0.0,0.15,0.15,0.0,0.0,0.15
257930.0,True,True,True,True,True,True,True,7,0.5,0.2,0.0,0.15,0.0,0.1,0.0,0.05
251670.0,True,True,True,True,True,True,True,7,0.1,0.05,0.1,0.0,0.0,0.6,0.1,0.05
258028.0,True,True,True,True,True,True,True,7,0.3,0.2,0.1,0.05,0.0,0.25,0.0,0.1
403636.0,True,True,True,True,True,True,True,7,0.65,0.2,0.0,0.05,0.0,0.1,0.0,0.0
171646.0,True,True,True,True,True,True,True,7,0.35,0.3,0.0,0.15,0.0,0.2,0.0,0.0
342217.0,True,True,True,True,True,True,True,7,0.85,0.0,0.0,0.0,0.0,0.05,0.05,0.05
403612.0,True,True,True,True,True,True,True,7,0.15,0.15,0.0,0.65,0.0,0.05,0.0,0.0
222161.0,True,True,True,True,True,True,True,7,0.55,0.1,0.0,0.1,0.0,0.25,0.0,0.0
193954.0,True,True,True,True,True,True,True,7,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0
134010.0,True,True,True,True,True,True,True,7,0.4,0.05,0.0,0.0,0.0,0.5,0.05,0.0
203540.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25832.0,True,True,True,True,True,True,True,7,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0
268600.0,True,True,True,True,True,True,True,7,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0
285682.0,True,True,True,True,True,True,True,7,0.5,0.05,0.05,0.0,0.0,0.2,0.2,0.0
48828.0,True,True,True,True,True,True,True,7,0.6,0.05,0.15,0.0,0.0,0.2,0.0,0.0
368135.0,True,True,True,True,True,True,True,7,0.6,0.1,0.05,0.1,0.0,0.05,0.0,0.1
200925.0,True,True,True,True,True,True,True,7,0.65,0.0,0.0,0.05,0.0,0.3,0.0,0.0
49719.0,True,True,True,True,True,True,True,7,0.55,0.25,0.0,0.05,0.0,0.1,0.0,0.05
145326.0,True,True,True,True,True,True,True,7,0.7,0.0,0.0,0.2,0.0,0.1,0.0,0.0
224881.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333514.0,True,True,True,True,True,True,True,7,0.3,0.25,0.0,0.05,0.0,0.15,0.15,0.1
285898.0,True,True,True,True,True,True,True,7,0.0,0.1,0.75,0.0,0.0,0.15,0.0,0.0
382914.0,True,True,True,True,True,True,True,7,0.6,0.35,0.0,0.05,0.0,0.0,0.0,0.0
357646.0,True,True,True,True,True,True,True,7,0.6,0.15,0.0,0.2,0.0,0.05,0.0,0.0
361728.0,True,True,True,True,True,True,True,7,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0
265684.0,True,True,True,True,True,True,True,7,0.4,0.45,0.0,0.0,0.05,0.1,0.0,0.0
126310.0,True,True,True,True,True,True,True,7,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0
263810.0,True,True,True,True,True,True,True,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
215109.0,True,True,True,True,True,True,True,7,0.45,0.35,0.0,0.05,0.0,0.15,0.0,0.0
383887.0,True,True,True,True,True,True,True,7,0.7,0.0,0.1,0.0,0.0,0.1,0.05,0.05
256447.0,True,True,True,True,True,True,True,7,0.9,0.05,0.0,0.0,0.0,0.05,0.0,0.0
372234.0,True,True,True,True,True,True,True,7,0.55,0.0,0.0,0.0,0.0,0.45,0.0,0.0
319678.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44458.0,True,True,True,True,True,True,True,7,0.75,0.05,0.0,0.0,0.0,0.1,0.1,0.0
267184.0,True,True,True,True,True,True,True,7,0.7,0.05,0.0,0.15,0.0,0.1,0.0,0.0
104986.0,True,True,True,True,True,True,True,7,0.9,0.0,0.0,0.0,0.0,0.05,0.05,0.0
327397.0,True,True,True,True,True,True,True,7,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0
197513.0,True,True,True,True,True,True,True,7,0.15,0.0,0.0,0.15,0.25,0.35,0.0,0.1
93973.0,True,True,True,True,True,True,True,7,0.8,0.1,0.0,0.0,0.0,0.1,0.0,0.0
263422.0,True,True,True,True,True,True,True,7,0.85,0.0,0.0,0.0,0.0,0.15,0.0,0.0
398952.0,True,True,True,True,True,True,True,7,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
223928.0,True,True,True,True,True,True,True,7,0.05,0.0,0.0,0.0,0.0,0.9,0.05,0.0
163947.0,True,True,True,True,True,True,True,7,0.5,0.45,0.0,0.05,0.0,0.0,0.0,0.0
370961.0,True,True,True,True,True,True,True,7,0.0,0.8,0.0,0.0,0.1,0.1,0.0,0.0
353235.0,True,True,True,True,True,True,True,7,0.05,0.05,0.0,0.0,0.0,0.9,0.0,0.0
169318.0,True,True,True,True,True,True,True,7,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
373313.0,True,True,True,True,True,True,True,7,0.75,0.05,0.0,0.0,0.0,0.05,0.05,0.1
349292.0,True,True,True,True,True,True,True,7,0.95,0.0,0.0,0.0,0.0,0.05,0.0,0.0
221923.0,True,True,True,True,True,True,True,7,0.7,0.05,0.0,0.1,0.0,0.15,0.0,0.0
28020.0,True,True,True,True,True,True,True,7,0.15,0.05,0.0,0.0,0.2,0.6,0.0,0.0
134721.0,True,True,True,True,True,True,True,7,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0
168644.0,True,True,True,True,True,True,True,7,0.85,0.05,0.05,0.05,0.0,0.0,0.0,0.0
195067.0,True,True,True,True,True,True,True,7,0.6,0.0,0.0,0.0,0.1,0.25,0.0,0.05
381781.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25823.0,True,True,True,True,True,True,True,7,0.8,0.05,0.0,0.0,0.0,0.15,0.0,0.0
76477.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119356.0,True,True,True,True,True,True,True,7,0.5,0.0,0.0,0.1,0.0,0.4,0.0,0.0
10203.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261266.0,True,True,True,True,True,True,True,7,0.6,0.1,0.0,0.1,0.0,0.2,0.0,0.0
294062.0,True,True,True,True,True,True,True,7,0.7,0.0,0.0,0.0,0.05,0.2,0.05,0.0
48551.0,True,True,True,True,True,True,True,7,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0
161471.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291318.0,True,True,True,True,True,True,True,7,0.6,0.2,0.0,0.0,0.0,0.2,0.0,0.0
220796.0,True,True,True,True,True,True,True,7,0.65,0.0,0.0,0.2,0.0,0.15,0.0,0.0
311853.0,True,True,True,True,True,True,True,7,0.7,0.0,0.1,0.0,0.0,0.2,0.0,0.0
141043.0,True,True,True,True,True,True,True,7,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0
371928.0,True,True,True,True,True,True,True,7,0.95,0.0,0.0,0.0,0.0,0.05,0.0,0.0
160461.0,True,True,True,True,True,True,True,7,0.5,0.3,0.0,0.1,0.0,0.1,0.0,0.0
286000.0,True,True,True,True,True,True,True,7,0.2,0.1,0.6,0.0,0.0,0.1,0.0,0.0
205199.0,True,True,True,True,True,True,True,7,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0
245469.0,True,True,True,True,True,True,True,7,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0
337441.0,True,True,True,True,True,True,True,7,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
379953.0,True,True,True,True,True,True,True,7,0.85,0.05,0.0,0.1,0.0,0.0,0.0,0.0
14338.0,True,True,True,True,True,True,True,7,0.2,0.25,0.05,0.0,0.0,0.5,0.0,0.0
55078.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115756.0,True,True,True,True,True,True,True,7,0.5,0.4,0.0,0.0,0.0,0.1,0.0,0.0
303960.0,True,True,True,True,True,True,True,7,0.35,0.35,0.0,0.05,0.0,0.15,0.05,0.05
208250.0,True,True,True,True,True,True,True,7,0.15,0.0,0.75,0.0,0.0,0.1,0.0,0.0
232446.0,True,True,True,True,True,True,True,7,0.75,0.05,0.0,0.1,0.0,0.1,0.0,0.0
102909.0,True,True,True,True,True,True,True,7,0.7,0.05,0.15,0.0,0.0,0.1,0.0,0.0
416094.0,True,True,True,True,True,True,True,7,0.5,0.1,0.0,0.0,0.0,0.25,0.1,0.05
125229.0,True,True,True,True,True,True,True,7,0.0,0.0,0.0,0.2,0.35,0.2,0.0,0.25
195499.0,True,True,True,True,True,True,True,7,0.85,0.0,0.0,0.0,0.05,0.1,0.0,0.0
109863.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39627.0,True,True,True,True,True,True,True,7,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0
375885.0,True,True,True,True,True,True,True,7,0.5,0.45,0.0,0.0,0.0,0.05,0.0,0.0
414882.0,True,True,True,True,True,True,True,7,0.75,0.05,0.0,0.0,0.0,0.2,0.0,0.0
126709.0,True,True,True,True,True,True,True,7,0.0,0.1,0.05,0.0,0.0,0.15,0.6,0.1
146303.0,True,True,True,True,True,True,True,7,0.7,0.1,0.15,0.0,0.0,0.05,0.0,0.0
64454.0,True,True,True,True,True,True,True,7,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0
52183.0,True,True,True,True,True,True,True,7,0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0
48011.0,True,True,True,True,True,True,True,7,0.8,0.05,0.0,0.05,0.0,0.05,0.0,0.05
399802.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279252.0,True,True,True,True,True,True,True,7,0.2,0.05,0.0,0.0,0.0,0.75,0.0,0.0
63963.0,True,True,True,True,True,True,True,7,0.25,0.0,0.0,0.0,0.0,0.7,0.05,0.0
341854.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242895.0,True,True,True,True,True,True,True,7,0.45,0.45,0.0,0.0,0.0,0.05,0.05,0.0
121188.0,True,True,True,True,True,True,True,7,0.15,0.0,0.0,0.0,0.0,0.85,0.0,0.0
14627.0,True,True,True,True,True,True,True,7,0.9,0.0,0.05,0.0,0.0,0.05,0.0,0.0
159292.0,True,True,True,True,True,True,True,7,0.25,0.5,0.0,0.0,0.0,0.15,0.1,0.0
219195.0,True,True,True,True,True,True,True,7,0.7,0.05,0.0,0.15,0.0,0.1,0.0,0.0
56407.0,True,True,True,True,True,True,True,7,0.45,0.4,0.0,0.0,0.0,0.15,0.0,0.0
47430.0,True,True,True,True,True,True,True,7,0.7,0.05,0.05,0.0,0.05,0.1,0.05,0.0
228337.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302003.0,True,True,True,True,True,True,True,7,0.35,0.55,0.0,0.1,0.0,0.0,0.0,0.0
410039.0,True,True,True,True,True,True,True,7,0.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0
